N,P,APE,kappa,runtime,K,dt
1000,1000,8.95684,5.26182e+14,0.184952,100,0.001
2000,1000,5.24165,7.85759e+14,0.365037,100,0.0005
3500,1000,6.70578,6.99773e+14,0.634909,100,0.000285714
5000,1000,12.4884,8.88644e+14,0.901215,100,0.0002
7500,1000,4.4099,8.13386e+14,1.36862,100,0.000133333
10000,1000,8.79095,6.72873e+14,1.81634,100,0.0001
5,1000,2.92606,2.54476e+12,0.0014129,100,0.2
10,1000,2.42596,4.58596e+12,0.0022583,100,0.1
30,1000,4.08068,1.35543e+13,0.0063434,100,0.0333333
40,1000,6.14836,2.07089e+13,0.0081044,100,0.025
50,1000,2.65575,2.34637e+13,0.0101464,100,0.02
75,1000,1.88017,3.32607e+13,0.0159891,100,0.0133333
100,1000,4.22131,3.78097e+13,0.0194858,100,0.01
125,1000,1.55727,4.35201e+13,0.0261982,100,0.008
150,1000,5.59773,6.54067e+13,0.0270297,100,0.00666667
250,1000,3.00097,8.58569e+13,0.0487352,100,0.004
400,1000,0.813611,1.66976e+14,0.0767954,100,0.0025
500,1000,6.62083,2.02353e+14,0.104203,100,0.002
1000,1000,1.66059,3.28768e+14,0.183474,100,0.001
2000,1000,1.25281,7.9125e+14,0.35774,100,0.0005
3500,1000,4.04384,7.02739e+14,0.649355,100,0.000285714
5000,1000,3.64313,8.91904e+14,0.898702,100,0.0002
7500,1000,0.0631703,7.40221e+14,1.35713,100,0.000133333
10000,1000,3.01073,9.26934e+14,1.815,100,0.0001
5,1000,1.74048,2.35162e+12,0.0019771,100,0.2
10,1000,0.369034,4.28589e+12,0.0023537,100,0.1
30,1000,1.21857,1.10357e+13,0.0061531,100,0.0333333
40,1000,0.792276,1.28832e+13,0.008642,100,0.025
50,1000,3.65807,2.01486e+13,0.0104078,100,0.02
75,1000,0.16072,3.64372e+13,0.0151909,100,0.0133333
100,1000,1.56373,4.16851e+13,0.0199653,100,0.01
125,1000,1.23908,6.69493e+13,0.0248372,100,0.008
150,1000,1.09676,7.64336e+13,0.0293066,100,0.00666667
250,1000,4.80076,1.26198e+14,0.0494654,100,0.004
400,1000,3.12385,1.66662e+14,0.0773261,100,0.0025
500,1000,1.14422,2.14513e+14,0.0956848,100,0.002
1000,1000,0.131268,6.09038e+14,0.183489,100,0.001
2000,1000,2.20354,1.05595e+15,0.357543,100,0.0005
3500,1000,4.80717,6.5723e+14,0.64113,100,0.000285714
5000,1000,4.49235,9.59018e+14,0.888745,100,0.0002
7500,1000,5.9535,7.44457e+14,1.39579,100,0.000133333
10000,1000,2.55796,7.81179e+14,1.78449,100,0.0001
5,1000,2.284,2.88304e+12,0.0013434,100,0.2
10,1000,5.0257,3.93704e+12,0.0023122,100,0.1
30,1000,0.968331,1.36229e+13,0.0060631,100,0.0333333
40,1000,1.39731,1.52612e+13,0.0084451,100,0.025
50,1000,2.22614,2.45175e+13,0.0100989,100,0.02
75,1000,6.88863,2.6209e+13,0.0155366,100,0.0133333
100,1000,2.48693,3.65292e+13,0.0201585,100,0.01
125,1000,1.34924,5.51067e+13,0.025167,100,0.008
150,1000,4.25122,5.54434e+13,0.0298051,100,0.00666667
250,1000,6.94264,1.2649e+14,0.048567,100,0.004
400,1000,4.3109,2.02904e+14,0.0771409,100,0.0025
500,1000,5.40949,2.61259e+14,0.0967122,100,0.002
1000,1000,3.52912,5.34271e+14,0.180314,100,0.001
2000,1000,1.16404,1.00313e+15,0.364401,100,0.0005
3500,1000,1.3855,4.58423e+14,0.635087,100,0.000285714
5000,1000,5.43851,6.18413e+14,0.892691,100,0.0002
7500,1000,6.33563,8.41995e+14,1.38358,100,0.000133333
10000,1000,1.43886,8.03545e+14,1.76407,100,0.0001
5,1000,10.4887,1.51531e+12,0.0012985,100,0.2
10,1000,0.762909,2.82293e+12,0.0021957,100,0.1
30,1000,1.17401,7.84758e+12,0.0060796,100,0.0333333
40,1000,1.86434,1.22035e+13,0.0106147,100,0.025
50,1000,5.79451,2.70901e+13,0.0105329,100,0.02
75,1000,10.7775,3.53702e+13,0.0141672,100,0.0133333
100,1000,4.83603,4.4163e+13,0.0203881,100,0.01
125,1000,4.19277,5.81728e+13,0.0249501,100,0.008
150,1000,2.90336,6.42442e+13,0.0316677,100,0.00666667
250,1000,3.75275,1.48275e+14,0.0499537,100,0.004
400,1000,6.80246,1.6616e+14,0.0784084,100,0.0025
500,1000,4.20046,3.1374e+14,0.0968965,100,0.002
1000,1000,5.27857,6.95429e+14,0.182823,100,0.001
2000,1000,3.28675,1.13497e+15,0.362544,100,0.0005
3500,1000,4.22461,5.71036e+14,0.648448,100,0.000285714
5000,1000,5.15423,8.24592e+14,0.907299,100,0.0002
7500,1000,5.78099,5.87231e+14,1.39504,100,0.000133333
10000,1000,2.86905,9.26247e+14,1.8387,100,0.0001
5,1000,0.67024,2.23309e+12,0.0014838,100,0.2
10,1000,0.359169,4.42902e+12,0.0024472,100,0.1
30,1000,2.93947,1.45024e+13,0.0055318,100,0.0333333
40,1000,0.404632,1.54724e+13,0.0080217,100,0.025
50,1000,2.6292,1.98886e+13,0.0104599,100,0.02
75,1000,4.68,3.23853e+13,0.0161929,100,0.0133333
100,1000,2.35343,3.97495e+13,0.0197614,100,0.01
125,1000,1.71574,5.65639e+13,0.0245857,100,0.008
150,1000,3.43559,7.4587e+13,0.0297288,100,0.00666667
250,1000,1.65887,9.50202e+13,0.0478577,100,0.004
400,1000,3.78495,1.62589e+14,0.0776775,100,0.0025
500,1000,2.5132,2.3295e+14,0.096355,100,0.002
1000,1000,2.51019,5.4262e+14,0.182775,100,0.001
2000,1000,1.69496,1.17185e+15,0.360859,100,0.0005
3500,1000,2.58291,7.31897e+14,0.637223,100,0.000285714
5000,1000,3.90563,9.8955e+14,0.897093,100,0.0002
7500,1000,2.16018,9.15573e+14,1.37662,100,0.000133333
10000,1000,3.96055,7.94412e+14,1.85884,100,0.0001
5,1000,3.91721,1.60422e+12,0.0013567,100,0.2
10,1000,1.54888,4.01896e+12,0.0023514,100,0.1
30,1000,2.64436,1.2103e+13,0.0060161,100,0.0333333
40,1000,3.02245,1.61215e+13,0.0080465,100,0.025
50,1000,1.2558,2.50442e+13,0.0103888,100,0.02
75,1000,2.64854,3.18391e+13,0.0151799,100,0.0133333
100,1000,4.71436,3.98795e+13,0.0201191,100,0.01
125,1000,2.65009,4.9076e+13,0.0239469,100,0.008
150,1000,7.86193,6.72652e+13,0.0295039,100,0.00666667
250,1000,2.38008,1.13096e+14,0.0523706,100,0.004
400,1000,1.77941,1.79972e+14,0.0787683,100,0.0025
500,1000,2.78277,2.39332e+14,0.0913588,100,0.002
1000,1000,0.832273,4.39335e+14,0.184963,100,0.001
2000,1000,1.877,9.93727e+14,0.367031,100,0.0005
3500,1000,1.70357,7.03149e+14,0.648608,100,0.000285714
5000,1000,7.11206,1.08377e+15,0.949641,100,0.0002
7500,1000,6.80574,9.28172e+14,1.4092,100,0.000133333
10000,1000,3.23885,7.53097e+14,1.83373,100,0.0001
5,1000,4.94373,1.91296e+12,0.0013467,100,0.2
10,1000,2.4212,3.60134e+12,0.002188,100,0.1
30,1000,1.90675,1.29808e+13,0.0062084,100,0.0333333
40,1000,4.32675,1.66226e+13,0.0083966,100,0.025
50,1000,8.37169,2.00577e+13,0.0102667,100,0.02
75,1000,7.25685,3.81819e+13,0.0174732,100,0.0133333
100,1000,8.79839,3.82199e+13,0.0204043,100,0.01
125,1000,10.8282,5.63708e+13,0.0258327,100,0.008
150,1000,6.41643,5.79415e+13,0.0303254,100,0.00666667
250,1000,6.81054,1.1059e+14,0.0493056,100,0.004
400,1000,2.22236,1.77086e+14,0.0776332,100,0.0025
500,1000,1.89796,2.81888e+14,0.0962493,100,0.002
1000,1000,2.66489,4.00978e+14,0.184224,100,0.001
2000,1000,7.68433,8.92956e+14,0.37332,100,0.0005
3500,1000,4.54905,6.40286e+14,0.645594,100,0.000285714
5000,1000,2.40138,9.58471e+14,0.914257,100,0.0002
7500,1000,6.58884,8.92141e+14,1.3867,100,0.000133333
10000,1000,2.75331,9.51836e+14,1.80707,100,0.0001
5,1000,2.78173,1.57083e+12,0.0014985,100,0.2
10,1000,2.36267,5.1762e+12,0.0024038,100,0.1
30,1000,20.6528,9.66755e+12,0.0057796,100,0.0333333
40,1000,11.368,1.657e+13,0.0083708,100,0.025
50,1000,13.583,1.93415e+13,0.0115225,100,0.02
75,1000,6.73774,2.78824e+13,0.0174871,100,0.0133333
100,1000,6.96962,4.0054e+13,0.0214566,100,0.01
125,1000,2.43803,5.06157e+13,0.0264571,100,0.008
150,1000,7.16428,6.15113e+13,0.0300246,100,0.00666667
250,1000,4.69893,1.0299e+14,0.0496672,100,0.004
400,1000,3.05462,1.45572e+14,0.077672,100,0.0025
500,1000,4.33923,2.10002e+14,0.0957912,100,0.002
1000,1000,5.07949,5.64231e+14,0.185533,100,0.001
2000,1000,2.13846,9.18005e+14,0.395594,100,0.0005
3500,1000,3.20327,5.10785e+14,0.653765,100,0.000285714
5000,1000,3.80299,9.80092e+14,0.922811,100,0.0002
7500,1000,3.53515,6.72613e+14,1.38498,100,0.000133333
10000,1000,1.11033,9.60895e+14,1.82978,100,0.0001
5,1000,0.504636,1.95968e+12,0.0014185,100,0.2
10,1000,2.5662,3.51307e+12,0.0024234,100,0.1
30,1000,1.44099,1.50711e+13,0.0061767,100,0.0333333
40,1000,6.60989,2.00919e+13,0.0083312,100,0.025
50,1000,7.2087,1.95636e+13,0.0108942,100,0.02
75,1000,4.99116,3.35979e+13,0.0152899,100,0.0133333
100,1000,4.37071,4.69715e+13,0.0201221,100,0.01
125,1000,1.80021,5.38217e+13,0.0245028,100,0.008
150,1000,0.520855,7.10475e+13,0.0299453,100,0.00666667
250,1000,0.753167,1.15956e+14,0.048682,100,0.004
400,1000,0.193392,1.86781e+14,0.077797,100,0.0025
500,1000,1.41702,2.03838e+14,0.0960675,100,0.002
1000,1000,0.473102,4.44785e+14,0.179375,100,0.001
2000,1000,2.5714,9.60553e+14,0.355344,100,0.0005
3500,1000,2.80266,5.89034e+14,0.641981,100,0.000285714
5000,1000,6.85854,8.94734e+14,0.903094,100,0.0002
7500,1000,0.411595,8.61542e+14,1.34135,100,0.000133333
10000,1000,2.84278,7.55549e+14,1.75935,100,0.0001
5,1000,3.73242,2.14109e+12,0.0014185,100,0.2
10,1000,4.84011,4.36738e+12,0.0022547,100,0.1
30,1000,5.15992,1.2411e+13,0.006244,100,0.0333333
40,1000,4.76699,1.69803e+13,0.0082179,100,0.025
50,1000,6.48558,2.43455e+13,0.0104143,100,0.02
75,1000,3.38965,2.80399e+13,0.0160036,100,0.0133333
100,1000,4.21833,3.47082e+13,0.0202203,100,0.01
125,1000,7.03879,4.69656e+13,0.0252514,100,0.008
150,1000,6.4203,6.70536e+13,0.0292238,100,0.00666667
250,1000,8.70511,1.09572e+14,0.0498402,100,0.004
400,1000,6.89248,1.51752e+14,0.0769165,100,0.0025
500,1000,6.18299,2.30802e+14,0.0874947,100,0.002
1000,1000,5.31383,4.32088e+14,0.181131,100,0.001
2000,1000,3.64936,8.81541e+14,0.365153,100,0.0005
3500,1000,7.24134,1.01439e+15,0.647222,100,0.000285714
5000,1000,10.5495,7.07216e+14,0.926703,100,0.0002
7500,1000,11.8763,6.07337e+14,1.38966,100,0.000133333
10000,1000,4.36468,9.55179e+14,1.83889,100,0.0001
5,1000,1.06696,1.63314e+12,0.0015934,100,0.2
10,1000,4.83553,3.25775e+12,0.002435,100,0.1
30,1000,0.416599,1.16653e+13,0.006121,100,0.0333333
40,1000,1.04942,1.81118e+13,0.0080075,100,0.025
50,1000,0.516102,1.73643e+13,0.0104636,100,0.02
75,1000,3.21901,2.83661e+13,0.0151768,100,0.0133333
100,1000,2.55262,5.20846e+13,0.0196228,100,0.01
125,1000,5.42647,5.75345e+13,0.0248601,100,0.008
150,1000,5.06513,5.16254e+13,0.0297017,100,0.00666667
250,1000,3.46341,1.03166e+14,0.0493199,100,0.004
400,1000,5.21523,1.62905e+14,0.0755002,100,0.0025
500,1000,3.94468,2.19617e+14,0.0958996,100,0.002
1000,1000,6.95644,4.60448e+14,0.18175,100,0.001
2000,1000,0.655822,9.92306e+14,0.362752,100,0.0005
3500,1000,4.31161,1.45174e+15,0.644067,100,0.000285714
5000,1000,1.56442,8.12953e+14,0.880121,100,0.0002
7500,1000,8.2634,6.79479e+14,1.35705,100,0.000133333
10000,1000,0.51995,1.06505e+15,1.80322,100,0.0001
5,1000,2.73018,1.6268e+12,0.0013775,100,0.2
10,1000,2.90125,3.41052e+12,0.0023568,100,0.1
30,1000,2.49272,1.76967e+13,0.0061656,100,0.0333333
40,1000,2.58082,1.89073e+13,0.0080878,100,0.025
50,1000,3.05024,2.38057e+13,0.0101627,100,0.02
75,1000,1.90023,3.28539e+13,0.0149791,100,0.0133333
100,1000,1.28507,4.99538e+13,0.0195416,100,0.01
125,1000,1.9762,6.12394e+13,0.0245026,100,0.008
150,1000,0.148056,4.59299e+13,0.0295796,100,0.00666667
250,1000,5.68223,1.15239e+14,0.0481527,100,0.004
400,1000,3.24618,1.67206e+14,0.0753731,100,0.0025
500,1000,1.23955,2.36229e+14,0.095462,100,0.002
1000,1000,1.1663,4.09664e+14,0.181839,100,0.001
2000,1000,1.01636,7.36552e+14,0.362443,100,0.0005
3500,1000,2.71694,5.63605e+14,0.638902,100,0.000285714
5000,1000,0.719348,8.85288e+14,0.911283,100,0.0002
7500,1000,2.0679,6.82434e+14,1.38544,100,0.000133333
10000,1000,7.46133,6.26428e+14,1.81679,100,0.0001
5,1000,1.23426,2.30404e+12,0.0013871,100,0.2
10,1000,0.208791,5.16006e+12,0.0023858,100,0.1
30,1000,3.8779,1.61348e+13,0.0061419,100,0.0333333
40,1000,3.95538,1.72841e+13,0.0081838,100,0.025
50,1000,0.148987,2.11849e+13,0.0101496,100,0.02
75,1000,3.02099,2.78599e+13,0.015224,100,0.0133333
100,1000,2.82445,3.50122e+13,0.0202758,100,0.01
125,1000,0.0053514,5.1942e+13,0.024708,100,0.008
150,1000,0.0765931,7.00198e+13,0.0295967,100,0.00666667
250,1000,0.980819,1.08826e+14,0.0479789,100,0.004
400,1000,1.95078,2.23082e+14,0.0756542,100,0.0025
500,1000,0.0148766,1.80019e+14,0.0947202,100,0.002
1000,1000,0.0146873,3.98546e+14,0.182439,100,0.001
2000,1000,3.72252,8.95801e+14,0.364482,100,0.0005
3500,1000,1.20055,8.50344e+14,0.63484,100,0.000285714
5000,1000,1.77245,8.43537e+14,0.883519,100,0.0002
7500,1000,2.52146,7.58769e+14,1.32303,100,0.000133333
10000,1000,0.837229,8.3135e+14,1.74744,100,0.0001
5,1000,1.16685,1.99074e+12,0.0014087,100,0.2
10,1000,4.64102,4.00115e+12,0.0022456,100,0.1
30,1000,1.98577,1.54018e+13,0.005998,100,0.0333333
40,1000,1.82694,1.81381e+13,0.0080529,100,0.025
50,1000,2.8049,2.01452e+13,0.0104414,100,0.02
75,1000,1.01517,3.59101e+13,0.015363,100,0.0133333
100,1000,3.02983,4.2962e+13,0.0195277,100,0.01
125,1000,0.158734,5.70737e+13,0.0243975,100,0.008
150,1000,1.12464,6.54699e+13,0.0294878,100,0.00666667
250,1000,0.233266,9.78067e+13,0.0483529,100,0.004
400,1000,4.38689,1.82773e+14,0.0782031,100,0.0025
500,1000,7.52341,2.56476e+14,0.0985662,100,0.002
1000,1000,8.39188,5.42e+14,0.194145,100,0.001
2000,1000,3.79416,1.07245e+15,0.372173,100,0.0005
3500,1000,3.40323,5.58057e+14,0.643449,100,0.000285714
5000,1000,2.00889,5.54307e+14,0.899537,100,0.0002
7500,1000,9.07329,6.59601e+14,1.37188,100,0.000133333
10000,1000,4.66301,6.82716e+14,1.79265,100,0.0001
5,1000,8.37372,2.51085e+12,0.0014246,100,0.2
10,1000,1.94544,4.35421e+12,0.0022081,100,0.1
30,1000,6.97048,1.31525e+13,0.0059903,100,0.0333333
40,1000,10.2361,2.24685e+13,0.0081917,100,0.025
50,1000,6.48851,1.95361e+13,0.0110574,100,0.02
75,1000,4.73504,2.94646e+13,0.0155204,100,0.0133333
100,1000,5.9898,3.48965e+13,0.0202569,100,0.01
125,1000,6.3635,4.13032e+13,0.0242035,100,0.008
150,1000,1.18846,4.23936e+13,0.0295016,100,0.00666667
250,1000,4.08149,7.59802e+13,0.0476522,100,0.004
400,1000,2.70576,1.5868e+14,0.0767066,100,0.0025
500,1000,3.04911,1.88211e+14,0.0955041,100,0.002
1000,1000,2.39924,3.93272e+14,0.18235,100,0.001
2000,1000,1.63508,8.13361e+14,0.366207,100,0.0005
3500,1000,2.13128,7.05834e+14,0.638509,100,0.000285714
5000,1000,5.49879,6.61295e+14,0.899715,100,0.0002
7500,1000,0.212371,6.31198e+14,1.34517,100,0.000133333
10000,1000,0.657364,9.92641e+14,1.78494,100,0.0001
5,1000,0.633424,2.33112e+12,0.0014289,100,0.2
10,1000,0.730445,4.82335e+12,0.0025549,100,0.1
30,1000,0.117514,1.36802e+13,0.0061924,100,0.0333333
40,1000,0.630868,1.67441e+13,0.008144,100,0.025
50,1000,2.0315,2.65495e+13,0.010238,100,0.02
75,1000,0.869165,4.38754e+13,0.0151826,100,0.0133333
100,1000,0.741037,5.63395e+13,0.0198081,100,0.01
125,1000,0.535847,4.94127e+13,0.0245377,100,0.008
150,1000,3.30327,6.69089e+13,0.0292432,100,0.00666667
250,1000,2.54521,1.58698e+14,0.0488759,100,0.004
400,1000,1.23355,2.33713e+14,0.0763325,100,0.0025
500,1000,1.86947,3.2059e+14,0.0946475,100,0.002
1000,1000,1.58229,4.59985e+14,0.174262,100,0.001
2000,1000,0.650478,9.68493e+14,0.365308,100,0.0005
3500,1000,0.776258,6.19586e+14,0.638781,100,0.000285714
5000,1000,6.54769,8.73679e+14,0.923961,100,0.0002
7500,1000,2.74022,7.5685e+14,1.36369,100,0.000133333
10000,1000,5.32122,8.08681e+14,1.8162,100,0.0001
5,1000,0.886594,1.46509e+12,0.001444,100,0.2
10,1000,5.46575,3.22462e+12,0.0023387,100,0.1
30,1000,2.76426,1.0124e+13,0.0055948,100,0.0333333
40,1000,4.64459,2.24405e+13,0.0079613,100,0.025
50,1000,7.48407,1.87408e+13,0.0099257,100,0.02
75,1000,7.78915,3.25042e+13,0.0151942,100,0.0133333
100,1000,0.216741,4.25464e+13,0.0193781,100,0.01
125,1000,2.89858,5.5386e+13,0.0245057,100,0.008
150,1000,5.70995,5.83928e+13,0.030429,100,0.00666667
250,1000,4.25777,1.15221e+14,0.0496963,100,0.004
400,1000,4.80548,1.71368e+14,0.0770628,100,0.0025
500,1000,4.47865,1.6131e+14,0.0992931,100,0.002
1000,1000,0.484069,3.67205e+14,0.180179,100,0.001
2000,1000,1.46774,8.3715e+14,0.362036,100,0.0005
3500,1000,7.66663,6.22822e+14,0.661934,100,0.000285714
5000,1000,1.05655,9.91104e+14,0.885495,100,0.0002
7500,1000,2.49265,8.16043e+14,1.34058,100,0.000133333
10000,1000,0.155353,7.40903e+14,1.80177,100,0.0001
5,1000,10.4599,1.53316e+12,0.001428,100,0.2
10,1000,0.466455,2.92202e+12,0.0022544,100,0.1
30,1000,2.93895,1.1684e+13,0.0061331,100,0.0333333
40,1000,1.69367,1.09949e+13,0.0083217,100,0.025
50,1000,4.97518,1.70323e+13,0.0099756,100,0.02
75,1000,1.6573,3.26188e+13,0.0148451,100,0.0133333
100,1000,4.3919,4.31116e+13,0.0196645,100,0.01
125,1000,2.6583,5.3199e+13,0.0243488,100,0.008
150,1000,1.80839,4.91563e+13,0.0294233,100,0.00666667
250,1000,1.92044,1.07197e+14,0.0478346,100,0.004
400,1000,7.53863,2.22542e+14,0.0781895,100,0.0025
500,1000,6.70957,2.10566e+14,0.0965784,100,0.002
1000,1000,0.876753,3.86085e+14,0.181579,100,0.001
2000,1000,1.22189,1.14733e+15,0.366765,100,0.0005
3500,1000,2.41411,4.98285e+14,0.674753,100,0.000285714
5000,1000,1.74357,8.81263e+14,0.908407,100,0.0002
7500,1000,8.71387,6.68672e+14,1.39632,100,0.000133333
10000,1000,2.87684,7.22292e+14,1.80222,100,0.0001
5,1000,8.70913,1.89654e+12,0.0013276,100,0.2
10,1000,3.07165,3.19444e+12,0.0022101,100,0.1
30,1000,8.03624,1.15135e+13,0.0078895,100,0.0333333
40,1000,8.4086,1.3994e+13,0.0081952,100,0.025
50,1000,8.42969,1.99414e+13,0.0105663,100,0.02
75,1000,9.25658,5.00342e+13,0.0150034,100,0.0133333
100,1000,2.28042,4.68557e+13,0.0197069,100,0.01
125,1000,0.168731,5.41471e+13,0.022664,100,0.008
150,1000,4.7312,7.67077e+13,0.0264643,100,0.00666667
250,1000,6.73392,9.2195e+13,0.0492861,100,0.004
400,1000,4.10971,1.83165e+14,0.0764588,100,0.0025
500,1000,2.89574,2.23064e+14,0.096282,100,0.002
1000,1000,9.77565,6.29936e+14,0.195361,100,0.001
2000,1000,3.17928,1.02569e+15,0.364133,100,0.0005
3500,1000,4.52513,8.31722e+14,0.643116,100,0.000285714
5000,1000,6.16958,7.80587e+14,0.889131,100,0.0002
7500,1000,5.35509,6.73614e+14,1.36153,100,0.000133333
10000,1000,3.59092,7.07665e+14,1.84598,100,0.0001
5,1000,5.08524,2.53716e+12,0.0013848,100,0.2
10,1000,2.31738,4.58737e+12,0.0023327,100,0.1
30,1000,4.16719,2.15669e+13,0.0060859,100,0.0333333
40,1000,2.32867,1.99839e+13,0.0082906,100,0.025
50,1000,2.72184,2.56931e+13,0.0102271,100,0.02
75,1000,4.10805,2.66304e+13,0.0148818,100,0.0133333
100,1000,2.46875,5.10151e+13,0.0202088,100,0.01
125,1000,1.00954,4.61078e+13,0.0248953,100,0.008
150,1000,1.24791,6.37807e+13,0.0291764,100,0.00666667
250,1000,1.55169,1.07764e+14,0.0477445,100,0.004
400,1000,0.815475,1.52526e+14,0.0763651,100,0.0025
500,1000,0.245332,2.05714e+14,0.0954894,100,0.002
1000,1000,4.16494,4.23248e+14,0.183608,100,0.001
2000,1000,2.57071,8.3781e+14,0.361135,100,0.0005
3500,1000,0.958071,6.38983e+14,0.659431,100,0.000285714
5000,1000,1.29636,9.55299e+14,0.92579,100,0.0002
7500,1000,2.74092,7.60709e+14,1.33617,100,0.000133333
10000,1000,0.832078,7.13864e+14,1.78038,100,0.0001
5,1000,5.36139,2.15518e+12,0.0014769,100,0.2
10,1000,3.28379,4.7993e+12,0.0023499,100,0.1
30,1000,3.66668,1.52022e+13,0.0061057,100,0.0333333
40,1000,7.40672,1.77413e+13,0.0081247,100,0.025
50,1000,7.5713,2.36791e+13,0.0101322,100,0.02
75,1000,8.74657,3.465e+13,0.0151352,100,0.0133333
100,1000,3.22173,4.59593e+13,0.0198028,100,0.01
125,1000,1.16204,5.25754e+13,0.0256598,100,0.008
150,1000,1.74428,6.74216e+13,0.0292402,100,0.00666667
250,1000,2.44312,1.09393e+14,0.0487223,100,0.004
400,1000,3.10693,2.02052e+14,0.0765371,100,0.0025
500,1000,0.396497,2.18033e+14,0.0964642,100,0.002
1000,1000,1.88498,3.94221e+14,0.181085,100,0.001
2000,1000,1.57993,7.70246e+14,0.367202,100,0.0005
3500,1000,1.55596,5.2888e+14,0.636503,100,0.000285714
5000,1000,2.67263,7.90522e+14,0.903577,100,0.0002
7500,1000,1.74037,7.52615e+14,1.33346,100,0.000133333
10000,1000,4.57676,7.39645e+14,1.7921,100,0.0001
5,1000,1.7585,2.43116e+12,0.0013935,100,0.2
10,1000,0.289587,4.94109e+12,0.0023783,100,0.1
30,1000,5.88323,1.22299e+13,0.005988,100,0.0333333
40,1000,3.71586,1.60811e+13,0.0080971,100,0.025
50,1000,1.52635,2.73025e+13,0.0102395,100,0.02
75,1000,1.20322,3.63328e+13,0.0147613,100,0.0133333
100,1000,2.52236,4.55329e+13,0.0198979,100,0.01
125,1000,4.71954,5.05672e+13,0.0246776,100,0.008
150,1000,4.0706,8.08777e+13,0.0270261,100,0.00666667
250,1000,0.305527,1.26547e+14,0.0497798,100,0.004
400,1000,1.90892,1.59039e+14,0.0768667,100,0.0025
500,1000,2.96309,3.31244e+14,0.09699,100,0.002
1000,1000,4.09119,6.38922e+14,0.177639,100,0.001
2000,1000,0.955269,1.05668e+15,0.365633,100,0.0005
3500,1000,1.07262,6.15389e+14,0.643567,100,0.000285714
5000,1000,2.78792,9.24882e+14,0.900385,100,0.0002
7500,1000,1.50031,6.38463e+14,1.34705,100,0.000133333
10000,1000,0.879244,7.53797e+14,1.77701,100,0.0001
5,1000,12.5431,3.0012e+12,0.0013796,100,0.2
10,1000,11.7203,5.82353e+12,0.0023278,100,0.1
30,1000,6.87779,1.6744e+13,0.0061895,100,0.0333333
40,1000,6.52733,2.30136e+13,0.0082421,100,0.025
50,1000,4.40509,2.81263e+13,0.0100185,100,0.02
75,1000,2.37172,4.13534e+13,0.0148208,100,0.0133333
100,1000,1.26017,4.12173e+13,0.019809,100,0.01
125,1000,4.1841,5.45474e+13,0.0246895,100,0.008
150,1000,7.14921,7.13881e+13,0.0290985,100,0.00666667
250,1000,1.15221,1.0541e+14,0.0476388,100,0.004
400,1000,6.42969,2.16521e+14,0.0745832,100,0.0025
500,1000,0.545112,2.46184e+14,0.0950139,100,0.002
1000,1000,3.74425,5.45395e+14,0.180943,100,0.001
2000,1000,3.69034,9.34954e+14,0.358822,100,0.0005
3500,1000,3.20275,6.39941e+14,0.633201,100,0.000285714
5000,1000,3.31463,9.50571e+14,0.921583,100,0.0002
7500,1000,3.67853,8.44077e+14,1.34416,100,0.000133333
10000,1000,1.41935,1.11159e+15,1.79867,100,0.0001
5,1000,2.40813,2.26597e+12,0.0013555,100,0.2
10,1000,0.86924,4.48643e+12,0.0022568,100,0.1
30,1000,4.12506,1.28912e+13,0.0060528,100,0.0333333
40,1000,0.664616,2.39084e+13,0.0081516,100,0.025
50,1000,0.35958,2.2517e+13,0.0104064,100,0.02
75,1000,2.85733,4.20528e+13,0.0148565,100,0.0133333
100,1000,2.55427,5.68802e+13,0.0198133,100,0.01
125,1000,1.72885,5.27644e+13,0.0244672,100,0.008
150,1000,2.58746,7.49447e+13,0.0295166,100,0.00666667
250,1000,0.650013,1.06421e+14,0.0498253,100,0.004
400,1000,2.97161,2.08615e+14,0.0770676,100,0.0025
500,1000,2.45309,2.39298e+14,0.0962826,100,0.002
1000,1000,10.4453,3.12442e+14,0.185302,100,0.001
2000,1000,5.19095,6.41078e+14,0.36868,100,0.0005
3500,1000,0.779623,6.53398e+14,0.634772,100,0.000285714
5000,1000,6.58755,7.29698e+14,0.907408,100,0.0002
7500,1000,5.81917,6.44496e+14,1.35451,100,0.000133333
10000,1000,1.0307,6.65907e+14,1.78797,100,0.0001
5,1000,4.05294,2.17623e+12,0.0014937,100,0.2
10,1000,5.6264,5.69721e+12,0.0023245,100,0.1
30,1000,3.46523,1.18856e+13,0.0062449,100,0.0333333
40,1000,0.971168,1.63907e+13,0.0082096,100,0.025
50,1000,1.9373,2.3501e+13,0.010433,100,0.02
75,1000,2.41817,3.23315e+13,0.0139541,100,0.0133333
100,1000,5.02299,5.09459e+13,0.0199569,100,0.01
125,1000,6.5619,6.71291e+13,0.024701,100,0.008
150,1000,8.37289,6.51374e+13,0.028962,100,0.00666667
250,1000,5.06526,1.16378e+14,0.0475829,100,0.004
400,1000,3.86888,1.40126e+14,0.0755723,100,0.0025
500,1000,5.55675,2.01773e+14,0.0955371,100,0.002
1000,1000,0.989472,4.96987e+14,0.182358,100,0.001
