S0,K,T,r,v,price
100,126,0.33,0.07,0.61,30.357865213587928
100,126,0.33,0.07,0.69,31.99474319817706
100,126,0.33,0.07,0.8,34.35417934017482
100,126,0.33,0.1,0.05,25.999999999999986
100,126,0.33,0.1,0.13,26.000000000005226
100,126,0.33,0.1,0.21,26.0000000000009
100,126,0.33,0.1,0.29,26.000000000008463
100,126,0.33,0.1,0.37,26.164660932054844
100,126,0.33,0.1,0.45,27.046016207622486
100,126,0.33,0.1,0.53,28.320964188420966
100,126,0.33,0.1,0.61,29.806165194375396
100,126,0.33,0.1,0.69,31.416003541623894
100,126,0.33,0.1,0.8,33.75158228117809
100,130,0.33,0.01,0.05,29.99999999999995
100,130,0.33,0.01,0.13,30.0000000000004
100,130,0.33,0.01,0.21,30.000000063833724
100,130,0.33,0.01,0.29,30.248983177386506
100,130,0.33,0.01,0.37,30.995402887199013
100,130,0.33,0.01,0.45,32.08838481879493
100,130,0.33,0.01,0.53,33.41664466503518
100,130,0.33,0.01,0.61,34.905226105610744
100,130,0.33,0.01,0.69,36.504542579765676
100,130,0.33,0.01,0.8,38.8251215612764
100,130,0.33,0.025,0.05,29.999999999999986
100,130,0.33,0.025,0.13,30.000000000007407
100,130,0.33,0.025,0.21,30.000000000010147
100,130,0.33,0.025,0.29,30.068794067550282
100,130,0.33,0.025,0.37,30.695774714412895
100,130,0.33,0.025,0.45,31.742849230547098
100,130,0.33,0.025,0.53,33.0510425292961
100,130,0.33,0.025,0.61,34.53001292541469
100,130,0.33,0.025,0.69,36.124313727554
100,130,0.33,0.025,0.8,38.44117669114755
100,130,0.33,0.04,0.05,30.0
100,130,0.33,0.04,0.13,30.00000000000008
100,130,0.33,0.04,0.21,30.0000000000041
100,130,0.33,0.04,0.29,30.00084819481348
100,130,0.33,0.04,0.37,30.46173318150482
100,130,0.33,0.04,0.45,31.443622041363458
100,130,0.33,0.04,0.53,32.721759422773516
100,130,0.33,0.04,0.61,34.18517107503774
100,130,0.33,0.04,0.69,35.77057560686301
100,130,0.33,0.04,0.8,38.08021691151075
100,130,0.33,0.055,0.05,29.999999999999968
100,130,0.33,0.055,0.13,30.00000000000696
100,130,0.33,0.055,0.21,29.99999999999998
100,130,0.33,0.055,0.29,30.000000006146585
100,130,0.33,0.055,0.37,30.28087840553223
100,130,0.33,0.055,0.45,31.181094445686586
100,130,0.33,0.055,0.53,32.420936492503245
100,130,0.33,0.055,0.61,33.86398649657493
100,130,0.33,0.055,0.69,35.43739688071267
100,130,0.33,0.055,0.8,37.73704126090946
100,130,0.33,0.07,0.05,29.99999999999999
100,130,0.33,0.07,0.13,30.000000000003393
100,130,0.33,0.07,0.21,30.000000000003336
100,130,0.33,0.07,0.29,30.000000000016087
100,130,0.33,0.07,0.37,30.147196438260202
100,130,0.33,0.07,0.45,30.950419762186318
100,130,0.33,0.07,0.53,32.144566363198976
100,130,0.33,0.07,0.61,33.56302359814529
100,130,0.33,0.07,0.69,35.12174470969729
100,130,0.33,0.07,0.8,37.40899374798979
100,130,0.33,0.1,0.05,29.999999999999986
100,130,0.33,0.1,0.13,30.00000000000792
100,130,0.33,0.1,0.21,30.000000000013006
100,130,0.33,0.1,0.29,30.00000000000554
100,130,0.33,0.1,0.37,30.008175987045952
100,130,0.33,0.1,0.45,30.573366996175732
100,130,0.33,0.1,0.53,31.65569065133183
100,130,0.33,0.1,0.61,33.01357173333591
100,130,0.33,0.1,0.69,34.53577039765264
100,130,0.33,0.1,0.8,36.79193931780413
100,70,0.47,0.01,0.05,0.0
100,70,0.47,0.01,0.13,4.063462208404715e-05
100,70,0.47,0.01,0.21,0.02302655606778095
100,70,0.47,0.01,0.29,0.22416678829753736
100,70,0.47,0.01,0.37,0.7274051374383339
100,70,0.47,0.01,0.45,1.5136217273211963
100,70,0.47,0.01,0.53,2.5185095188198665
100,70,0.47,0.01,0.61,3.6828563875865123
100,70,0.47,0.01,0.69,4.961735905000912
100,70,0.47,0.01,0.8,6.849027735213483
100,70,0.47,0.025,0.05,0.0
100,70,0.47,0.025,0.13,2.8470888034518923e-05
100,70,0.47,0.025,0.21,0.019777513075364142
100,70,0.47,0.025,0.29,0.20490744931105026
100,70,0.47,0.025,0.37,0.6835993897750183
100,70,0.47,0.025,0.45,1.444057382691053
100,70,0.47,0.025,0.53,2.4251183309168027
100,70,0.47,0.025,0.61,3.5683148068333788
100,70,0.47,0.025,0.69,4.828601656707688
100,70,0.47,0.025,0.8,6.693853740039124
100,70,0.47,0.04,0.05,0.0
100,70,0.47,0.04,0.13,1.9858384242720878e-05
100,70,0.47,0.04,0.21,0.01696928484265982
100,70,0.47,0.04,0.29,0.18726919984240478
100,70,0.47,0.04,0.37,0.6425009146790635
100,70,0.47,0.04,0.45,1.3779884024509397
100,70,0.47,0.04,0.53,2.335794430193303
100,70,0.47,0.04,0.61,3.4582791227492837
100,70,0.47,0.04,0.69,4.700329790575237
100,70,0.47,0.04,0.8,6.5439539477455595
100,70,0.47,0.055,0.05,0.0
100,70,0.47,0.055,0.13,1.3785215417905274e-05
100,70,0.47,0.055,0.21,0.014541765196145258
100,70,0.47,0.055,0.29,0.17108962528385674
100,70,0.47,0.055,0.37,0.6038500301587174
100,70,0.47,0.055,0.45,1.3150576581363715
100,70,0.47,0.055,0.53,2.250082952793826
100,70,0.47,0.055,0.61,3.3522004365390314
100,70,0.47,0.055,0.69,4.5762808173736245
100,70,0.47,0.055,0.8,6.398568779601237
100,70,0.47,0.07,0.05,0.0
100,70,0.47,0.07,0.13,9.522619180782961e-06
100,70,0.47,0.07,0.21,0.012444851966297906
100,70,0.47,0.07,0.29,0.15624014371453396
100,70,0.47,0.07,0.37,0.5674614502910537
100,70,0.47,0.07,0.45,1.255032019664043
100,70,0.47,0.07,0.53,2.167704449488927
100,70,0.47,0.07,0.61,3.249753182185618
100,70,0.47,0.07,0.69,4.456089141005966
100,70,0.47,0.07,0.8,6.257280653531367
100,70,0.47,0.1,0.05,0.0
100,70,0.47,0.1,0.13,4.476371884050536e-06
100,70,0.47,0.1,0.21,0.009075702120026967
100,70,0.47,0.1,0.29,0.13010131643297645
100,70,0.47,0.1,0.37,0.5008809598345716
100,70,0.47,0.1,0.45,1.1429931807792832
100,70,0.47,0.1,0.53,2.012148330273262
100,70,0.47,0.1,0.61,3.0548657065606935
100,70,0.47,0.1,0.69,4.226292580651977
100,70,0.47,0.1,0.8,5.985885376072414
100,74,0.47,0.01,0.05,0.0
100,74,0.47,0.01,0.13,0.0005757451598421072
100,74,0.47,0.01,0.21,0.07398208826007942
100,74,0.47,0.01,0.29,0.4541829893081262
100,74,0.47,0.01,0.37,1.196484084476765
100,74,0.47,0.01,0.45,2.2195473295962755
100,74,0.47,0.01,0.53,3.438328793901778
100,74,0.47,0.01,0.61,4.790950982449148
100,74,0.47,0.01,0.69,6.235277000683582
100,74,0.47,0.01,0.8,8.31971344639156
100,74,0.47,0.025,0.05,0.0
100,74,0.47,0.025,0.13,0.0004223667908092914
100,74,0.47,0.025,0.21,0.06460775081759718
100,74,0.47,0.025,0.29,0.418632758297883
100,74,0.47,0.025,0.37,1.130002733435079
100,74,0.47,0.025,0.45,2.1244511153066283
100,74,0.47,0.025,0.53,3.318467497824972
100,74,0.47,0.025,0.61,4.649911686339733
100,74,0.47,0.025,0.69,6.076014701735868
100,74,0.47,0.025,0.8,8.139144851731201
100,74,0.47,0.04,0.05,0.0
100,74,0.47,0.04,0.13,0.00030857641622211067
100,74,0.47,0.04,0.21,0.05637571914610481
100,74,0.47,0.04,0.29,0.38585083606674775
100,74,0.47,0.04,0.37,1.06743139323128
100,74,0.47,0.04,0.45,2.0340059018674053
100,74,0.47,0.04,0.53,3.2037735659720186
100,74,0.47,0.04,0.61,4.5144306848430915
100,74,0.47,0.04,0.69,5.922631062528478
100,74,0.47,0.04,0.8,7.964826893268062
100,74,0.47,0.055,0.05,0.0
100,74,0.47,0.055,0.13,0.0002244513562888269
100,74,0.47,0.055,0.21,0.04914154813863345
100,74,0.47,0.055,0.29,0.35555580494556716
100,74,0.47,0.055,0.37,1.0083676758192537
100,74,0.47,0.055,0.45,1.9476936166091643
100,74,0.47,0.055,0.53,3.093616831333773
100,74,0.47,0.055,0.61,4.383774607365183
100,74,0.47,0.055,0.69,5.7742961701264335
100,74,0.47,0.055,0.8,7.795805036459068
100,74,0.47,0.07,0.05,0.0
100,74,0.47,0.07,0.13,0.00016251647862648092
100,74,0.47,0.07,0.21,0.04278637374019163
100,74,0.47,0.07,0.29,0.32753467671354014
100,74,0.47,0.07,0.37,0.9525373681570249
100,74,0.47,0.07,0.45,1.865186130953298
100,74,0.47,0.07,0.53,2.9876206132796086
100,74,0.47,0.07,0.61,4.257519849880325
100,74,0.47,0.07,0.69,5.630540884276393
100,74,0.47,0.07,0.8,7.631559107629063
100,74,0.47,0.1,0.05,0.0
100,74,0.47,0.1,0.13,8.401508682722128e-05
100,74,0.47,0.1,0.21,0.03231459063077039
100,74,0.47,0.1,0.29,0.27761787942434846
100,74,0.47,0.1,0.37,0.8497331105522086
100,74,0.47,0.1,0.45,1.7106330418871405
100,74,0.47,0.1,0.53,2.7870552864266256
100,74,0.47,0.1,0.61,4.017065916844886
100,74,0.47,0.1,0.69,5.35553473675918
100,74,0.47,0.1,0.8,7.3160279220525055
100,78,0.47,0.01,0.05,0.0
100,78,0.47,0.01,0.13,0.0051423136898731785
100,78,0.47,0.01,0.21,0.19939801257586007
100,78,0.47,0.01,0.29,0.8380122302071124
100,78,0.47,0.01,0.37,1.8547459274012028
100,78,0.47,0.01,0.45,3.121618351117752
100,78,0.47,0.01,0.53,4.548416899695848
100,78,0.47,0.01,0.61,6.078503175301093
100,78,0.47,0.01,0.69,7.6760715191716065
100,78,0.47,0.01,0.8,9.941208186428842
100,78,0.47,0.025,0.05,0.0
100,78,0.47,0.025,0.13,0.003937261786714632
100,78,0.47,0.025,0.21,0.17683343305842386
100,78,0.47,0.025,0.29,0.7783987671270065
100,78,0.47,0.025,0.37,1.7597397589386143
100,78,0.47,0.025,0.45,2.9969323570983835
100,78,0.47,0.025,0.53,4.399281969636084
100,78,0.47,0.025,0.61,5.908993018565697
100,78,0.47,0.025,0.69,7.489263658027552
100,78,0.47,0.025,0.8,9.73431184297977
100,78,0.47,0.04,0.05,0.0
100,78,0.47,0.04,0.13,0.0030037797710032264
100,78,0.47,0.04,0.21,0.15673819947768755
100,78,0.47,0.04,0.29,0.7231137713194831
100,78,0.47,0.04,0.37,1.6701086674707097
100,78,0.47,0.04,0.45,2.8782475371468497
100,78,0.47,0.04,0.53,4.256573137416153
100,78,0.47,0.04,0.61,5.746231870742217
100,78,0.47,0.04,0.69,7.3094701966643
100,78,0.47,0.04,0.8,9.5347439028193
100,78,0.47,0.055,0.05,0.0
100,78,0.47,0.055,0.13,0.002282589759626639
100,78,0.47,0.055,0.21,0.13881568306176773
100,78,0.47,0.055,0.29,0.6716966233362978
100,78,0.47,0.055,0.37,1.585249870133603
100,78,0.47,0.055,0.45,2.764829352862958
100,78,0.47,0.055,0.53,4.119437388946905
100,78,0.47,0.055,0.61,5.589259559178125
100,78,0.47,0.055,0.69,7.135634088223296
100,78,0.47,0.055,0.8,9.341326191469692
100,78,0.47,0.07,0.05,0.0
100,78,0.47,0.07,0.13,0.0017274133567131897
100,78,0.47,0.07,0.21,0.1228282108260947
100,78,0.47,0.07,0.29,0.623816410561127
100,78,0.47,0.07,0.37,1.504770202786195
100,78,0.47,0.07,0.45,2.6562300205830973
100,78,0.47,0.07,0.53,3.9873747936703356
100,78,0.47,0.07,0.61,5.437528951273548
100,78,0.47,0.07,0.69,6.967164807347099
100,78,0.47,0.07,0.8,9.153415881523495
100,78,0.47,0.1,0.05,0.0
100,78,0.47,0.1,0.13,0.000976742039350896
100,78,0.47,0.1,0.21,0.09586846411296618
100,78,0.47,0.1,0.29,0.5376156736196563
100,78,0.47,0.1,0.37,1.355776239397487
100,78,0.47,0.1,0.45,2.4522161057011918
100,78,0.47,0.1,0.53,3.7371077529309025
100,78,0.47,0.1,0.61,5.148340975922563
100,78,0.47,0.1,0.69,6.644792820914967
100,78,0.47,0.1,0.8,8.792466037166854
100,82,0.47,0.01,0.05,0.0
100,82,0.47,0.01,0.13,0.03104456509475523
100,82,0.47,0.01,0.21,0.4630287487279759
100,82,0.47,0.01,0.29,1.427775076655391
100,82,0.47,0.01,0.37,2.7328484018217596
100,82,0.47,0.01,0.45,4.235419206412395
100,82,0.47,0.01,0.53,5.8552150869179975
100,82,0.47,0.01,0.61,7.546572507601706
100,82,0.47,0.01,0.69,9.282027871155488
100,82,0.47,0.01,0.8,11.709122143614199
100,82,0.47,0.025,0.05,0.0
100,82,0.47,0.025,0.13,0.024733428572996277
100,82,0.47,0.025,0.21,0.4165273298778053
100,82,0.47,0.025,0.29,1.3357237661987216
100,82,0.47,0.025,0.37,2.6039320452197363
100,82,0.47,0.025,0.45,4.077722856403249
100,82,0.47,0.025,0.53,5.674575495363347
100,82,0.47,0.025,0.61,7.347089191788248
100,82,0.47,0.025,0.69,9.066627695939625
100,82,0.47,0.025,0.8,11.475234463759612
100,82,0.47,0.04,0.05,0.0
100,82,0.47,0.04,0.13,0.019647662919517403
100,82,0.47,0.04,0.21,0.37461427656878993
100,82,0.47,0.04,0.29,1.249979783923818
100,82,0.47,0.04,0.37,2.4821272277337365
100,82,0.47,0.04,0.45,3.927585648553781
100,82,0.47,0.04,0.53,5.501792874421861
100,82,0.47,0.04,0.61,7.155689832157246
100,82,0.47,0.04,0.69,8.859506011048422
100,82,0.47,0.04,0.8,11.249861751606959
100,82,0.47,0.055,0.05,0.0
100,82,0.47,0.055,0.13,0.01555554608577582
100,82,0.47,0.055,0.21,0.33674453540997606
100,82,0.47,0.055,0.29,1.1698189071460743
100,82,0.47,0.055,0.37,2.3665543144226606
100,82,0.47,0.055,0.45,3.783994014168424
100,82,0.47,0.055,0.53,5.33573818022603
100,82,0.47,0.055,0.61,6.971143692433664
100,82,0.47,0.055,0.69,8.659339002041575
100,82,0.47,0.055,0.8,11.031567416491034
100,82,0.47,0.07,0.05,0.0
100,82,0.47,0.07,0.13,0.012272007627564793
100,82,0.47,0.07,0.21,0.30250215297018296
100,82,0.47,0.07,0.29,1.0947470146584515
100,82,0.47,0.07,0.37,2.256662079592344
100,82,0.47,0.07,0.45,3.6463445975672255
100,82,0.47,0.07,0.53,5.175760812651381
100,82,0.47,0.07,0.61,6.792761191203608
100,82,0.47,0.07,0.69,8.46539452268983
100,82,0.47,0.07,0.8,10.819569051438004
100,82,0.47,0.1,0.05,0.0
100,82,0.47,0.1,0.13,0.007553319649064765
100,82,0.47,0.1,0.21,0.24354029858609053
100,82,0.47,0.1,0.29,0.9583622142253267
100,82,0.47,0.1,0.37,2.0523286777039385
100,82,0.47,0.1,0.45,3.3872049655652265
100,82,0.47,0.1,0.53,4.872293627238485
100,82,0.47,0.1,0.61,6.452660593698594
100,82,0.47,0.1,0.69,8.09429250229139
100,82,0.47,0.1,0.8,10.412493740839555
100,86,0.47,0.01,0.05,1.7952217737213886e-06
100,86,0.47,0.01,0.13,0.13447886040896567
100,86,0.47,0.01,0.21,0.9474449962595445
100,86,0.47,0.01,0.29,2.2724594624167977
100,86,0.47,0.01,0.37,3.8546737491762393
100,86,0.47,0.01,0.45,5.570867357282432
100,86,0.47,0.01,0.53,7.361143525774082
100,86,0.47,0.01,0.61,9.193528136229908
100,86,0.47,0.01,0.69,11.049320501790797
100,86,0.47,0.01,0.8,13.618191547305315
100,86,0.47,0.025,0.05,6.472168056140897e-07
100,86,0.47,0.025,0.13,0.11115979134996802
100,86,0.47,0.025,0.21,0.8636154228343186
100,86,0.47,0.025,0.29,2.140098941989655
100,86,0.47,0.025,0.37,3.687425851145768
100,86,0.47,0.025,0.45,5.377573234032877
100,86,0.47,0.025,0.53,7.147407481584348
100,86,0.47,0.025,0.61,8.963046968987328
100,86,0.47,0.025,0.69,10.804645102373057
100,86,0.47,0.025,0.8,13.35690372394415
100,86,0.47,0.04,0.05,2.2539923021351298e-07
100,86,0.47,0.04,0.13,0.09169577658327936
100,86,0.47,0.04,0.21,0.787324677928207
100,86,0.47,0.04,0.29,2.016445405573481
100,86,0.47,0.04,0.37,3.5293187606933287
100,86,0.47,0.04,0.45,5.193628679324718
100,86,0.47,0.04,0.53,6.94315174874857
100,86,0.47,0.04,0.61,8.742149592853755
100,86,0.47,0.04,0.69,10.569650894321098
100,86,0.47,0.04,0.8,13.105431629286121
100,86,0.47,0.055,0.05,7.575984253866123e-08
100,86,0.47,0.055,0.13,0.07544687700852246
100,86,0.47,0.055,0.21,0.7176417300099661
100,86,0.47,0.055,0.29,1.9003914503963073
100,86,0.47,0.055,0.37,3.379101328705455
100,86,0.47,0.055,0.45,5.017664056598335
100,86,0.47,0.055,0.53,6.7469076833437605
100,86,0.47,0.055,0.61,8.529281129224152
100,86,0.47,0.055,0.69,10.342705469477552
100,86,0.47,0.055,0.8,12.862043409066484
100,86,0.47,0.07,0.05,2.4564224831095353e-08
100,86,0.47,0.07,0.13,0.06190400171280694
100,86,0.47,0.07,0.21,0.653897096982127
100,86,0.47,0.07,0.29,1.791221654431675
100,86,0.47,0.07,0.37,3.236013360923076
100,86,0.47,0.07,0.45,4.848882023586323
100,86,0.47,0.07,0.53,6.557845176728221
100,86,0.47,0.07,0.61,8.323579472447074
100,86,0.47,0.07,0.69,10.122913393909853
100,86,0.47,0.07,0.8,12.625808989995825
100,86,0.47,0.1,0.05,2.315954241595995e-09
100,86,0.47,0.1,0.13,0.041303172451247094
100,86,0.47,0.1,0.21,0.5421160969027055
100,86,0.47,0.1,0.29,1.5914268110707577
100,86,0.47,0.1,0.37,2.9691059159081874
100,86,0.47,0.1,0.45,4.530707435030361
100,86,0.47,0.1,0.53,6.199059866545016
100,86,0.47,0.1,0.61,7.931430511472366
100,86,0.47,0.1,0.69,9.702508419314174
100,86,0.47,0.1,0.8,12.172448625991269
100,90,0.47,0.01,0.05,0.0005726992920568299
100,90,0.47,0.01,0.13,0.4402673845926115
100,90,0.47,0.01,0.21,1.7412170652267682
100,90,0.47,0.01,0.29,3.4119173933087796
100,90,0.47,0.01,0.37,5.235899973612882
100,90,0.47,0.01,0.45,7.1322719783493245
100,90,0.47,0.01,0.53,9.06502158994127
100,90,0.47,0.01,0.61,11.015489342023647
100,90,0.47,0.01,0.69,12.972757305184407
100,90,0.47,0.01,0.8,15.662529717740085
100,90,0.47,0.025,0.05,0.00026723765443843446
100,90,0.47,0.025,0.13,0.37650519985798536
100,90,0.47,0.025,0.21,1.6066352599647813
100,90,0.47,0.025,0.29,3.2330362475959533
100,90,0.47,0.025,0.37,5.027260152194708
100,90,0.47,0.025,0.45,6.901750587112346
100,90,0.47,0.025,0.53,8.817264743678518
100,90,0.47,0.025,0.61,10.753461391901611
100,90,0.47,0.025,0.69,12.698471677813002
100,90,0.47,0.025,0.8,15.373666495549053
100,90,0.47,0.04,0.05,0.00012102555701321131
100,90,0.47,0.04,0.13,0.3216843730364286
100,90,0.47,0.04,0.21,1.4833319205837898
100,90,0.47,0.04,0.29,3.065716410492063
100,90,0.47,0.04,0.37,4.830127579203689
100,90,0.47,0.04,0.45,6.682636754593705
100,90,0.47,0.04,0.53,8.580829014610888
100,90,0.47,0.04,0.61,10.50269662251812
100,90,0.47,0.04,0.69,12.435420284365396
100,90,0.47,0.04,0.8,15.09604165520556
100,90,0.47,0.055,0.05,5.313186096917151e-05
100,90,0.47,0.055,0.13,0.2744331132057286
100,90,0.47,0.055,0.21,1.3697779046853822
100,90,0.47,0.055,0.29,2.908310672455936
100,90,0.47,0.055,0.37,4.642764577177868
100,90,0.47,0.055,0.45,6.473116379396159
100,90,0.47,0.055,0.53,8.353839386333147
100,90,0.47,0.055,0.61,10.261260910334553
100,90,0.47,0.055,0.69,12.181616345890166
100,90,0.47,0.055,0.8,14.827596422389098
100,90,0.47,0.07,0.05,2.2598391212044357e-05
100,90,0.47,0.07,0.13,0.23370343968571305
100,90,0.47,0.07,0.21,1.2649456516174848
100,90,0.47,0.07,0.29,2.75979883268483
100,90,0.47,0.07,0.37,4.464144049473494
100,90,0.47,0.07,0.45,6.272153843122379
100,90,0.47,0.07,0.53,8.135245609339073
100,90,0.47,0.07,0.61,10.028092594997128
100,90,0.47,0.07,0.69,11.935980654353177
100,90,0.47,0.07,0.8,14.567228123740481
100,90,0.47,0.1,0.05,3.714569885055197e-06
100,90,0.47,0.1,0.13,0.1684665653205756
100,90,0.47,0.1,0.21,1.078355441848372
100,90,0.47,0.1,0.29,2.4865579775082756
100,90,0.47,0.1,0.37,4.130322341836669
100,90,0.47,0.1,0.45,5.893143125782616
100,90,0.47,0.1,0.53,7.720507034928313
100,90,0.47,0.1,0.61,9.58382311757383
100,90,0.47,0.1,0.69,11.466474004977771
100,90,0.47,0.1,0.8,14.06794826880045
100,94,0.47,0.01,0.05,0.03304954268266174
100,94,0.47,0.01,0.13,1.140336563485787
100,94,0.47,0.01,0.21,2.921419882480922
100,94,0.47,0.01,0.29,4.872543942136531
100,94,0.47,0.01,0.37,6.883581381425452
100,94,0.47,0.01,0.45,8.918782005431122
100,94,0.47,0.01,0.53,10.962607426531788
100,94,0.47,0.01,0.61,13.006771075217733
100,94,0.47,0.01,0.69,15.046114573221793
100,94,0.47,0.01,0.8,17.83583638942562
100,94,0.47,0.025,0.05,0.01959741215870635
100,94,0.47,0.025,0.13,1.006105841431935
100,94,0.47,0.025,0.21,2.726158653552492
100,94,0.47,0.025,0.29,4.643570543809253
100,94,0.47,0.025,0.37,6.632109541710704
100,94,0.47,0.025,0.45,8.650417269330005
100,94,0.47,0.025,0.53,10.680570604631077
100,94,0.47,0.025,0.61,12.713103810063112
100,94,0.47,0.025,0.69,14.742207733454443
100,94,0.47,0.025,0.8,17.51943988647188
100,94,0.47,0.04,0.05,0.011380403772349848
100,94,0.47,0.04,0.13,0.8882034840644484
100,94,0.47,0.04,0.21,2.5467481215821355
100,94,0.47,0.04,0.29,4.4295753348039355
100,94,0.47,0.04,0.37,6.394925654424687
100,94,0.47,0.04,0.45,8.395831562805471
100,94,0.47,0.04,0.53,10.411942388507425
100,94,0.47,0.04,0.61,12.432576783521553
100,94,0.47,0.04,0.69,14.451251088290997
100,94,0.47,0.04,0.8,17.215833462237146
100,94,0.47,0.055,0.05,0.006461644079578701
100,94,0.47,0.055,0.13,0.7840363211369882
100,94,0.47,0.055,0.21,2.3807395255908363
100,94,0.47,0.055,0.29,4.22816457502172
100,94,0.47,0.055,0.37,6.169665366852601
100,94,0.47,0.055,0.45,8.152671519709651
100,94,0.47,0.055,0.53,10.154364712544165
100,94,0.47,0.055,0.61,12.162819499644907
100,94,0.47,0.055,0.69,14.170857636970718
100,94,0.47,0.055,0.8,16.922591199945565
100,94,0.47,0.07,0.05,0.0035851329139435645
100,94,0.47,0.07,0.13,0.6917824511696995
100,94,0.47,0.07,0.21,2.2265796720890987
100,94,0.47,0.07,0.29,4.037905604785125
100,94,0.47,0.07,0.37,5.954964420062075
100,94,0.47,0.07,0.45,7.919609898571454
100,94,0.47,0.07,0.53,9.906532076169501
100,94,0.47,0.07,0.61,11.902540875620108
100,94,0.47,0.07,0.69,13.899739286274393
100,94,0.47,0.07,0.8,16.638420265086207
100,94,0.47,0.1,0.05,0.0010300245599105216
100,94,0.47,0.1,0.13,0.5374782091425194
100,94,0.47,0.1,0.21,1.9493594319477918
100,94,0.47,0.1,0.29,3.686906663832992
100,94,0.47,0.1,0.37,5.553579553248194
100,94,0.47,0.1,0.45,7.480297108589531
100,94,0.47,0.1,0.53,9.436740976678449
100,94,0.47,0.1,0.61,11.40712088991019
100,94,0.47,0.1,0.69,13.382067199649622
100,94,0.47,0.1,0.8,16.094064692136666
100,97,0.47,0.01,0.05,0.27213731285334863
100,97,0.47,0.01,0.13,2.046150437700946
100,97,0.47,0.01,0.21,4.091524575410156
100,97,0.47,0.01,0.29,6.185974052054742
100,97,0.47,0.01,0.37,8.2938112045056
100,97,0.47,0.01,0.45,10.40334200622166
100,97,0.47,0.01,0.53,12.508946449464615
100,97,0.47,0.01,0.61,14.607138910755001
100,97,0.47,0.01,0.69,16.69535055750084
100,97,0.47,0.01,0.8,19.546521719110746
100,97,0.47,0.025,0.05,0.19071515071596226
100,97,0.47,0.025,0.13,1.844797357656357
100,97,0.47,0.025,0.21,3.848242223417162
100,97,0.47,0.025,0.29,5.9190500129431065
100,97,0.47,0.025,0.37,8.010313163600138
100,97,0.47,0.025,0.45,10.106801312070978
100,97,0.47,0.025,0.53,12.201414755461533
100,97,0.47,0.025,0.61,14.289937026316602
100,97,0.47,0.025,0.69,16.36940084941354
100,97,0.47,0.025,0.8,19.209619390673762
100,97,0.47,0.04,0.05,0.1325813770717017
100,97,0.47,0.04,0.13,1.6666303074403803
100,97,0.47,0.04,0.21,3.6249843233868297
100,97,0.47,0.04,0.29,5.670151712757527
100,97,0.47,0.04,0.37,7.743524246169127
100,97,0.47,0.04,0.45,9.826059676104622
100,97,0.47,0.04,0.53,11.909038509624779
