1,10000,6.671,0,0.0055172,102.5,1
2,10000,7.03645,9.04271e+11,0.0077326,102.5,0.5
3,10000,7.1072,1.18271e+12,0.013058,102.5,0.333333
4,10000,7.15964,1.52078e+12,0.0150419,102.5,0.25
5,10000,7.1491,1.6488e+12,0.0202705,102.5,0.2
6,10000,7.18552,1.90843e+12,0.024312,102.5,0.166667
7,10000,7.23803,2.17811e+12,0.026703,102.5,0.142857
8,10000,7.22283,2.72175e+12,0.0373427,102.5,0.125
9,10000,7.30329,2.61246e+12,0.0405048,102.5,0.111111
10,10000,7.25594,2.99477e+12,0.0389285,102.5,0.1
12,10000,7.24103,3.74961e+12,0.0424749,102.5,0.0833333
14,10000,7.28353,3.91709e+12,0.048576,102.5,0.0714286
16,10000,7.23788,4.82805e+12,0.0526425,102.5,0.0625
18,10000,7.23885,5.03019e+12,0.0594212,102.5,0.0555556
20,10000,7.2873,5.55599e+12,0.0661137,102.5,0.05
25,10000,7.27211,6.44391e+12,0.0849697,102.5,0.04
