N,P,APE,kappa,runtime,K,runType
90,10000,7.32261,15700400000000.0,1.49249,102.5,0.0111111
90,10000,3.98928,146410000000000.0,0.562939,95.0,0.0111111
90,10000,8.72462,8950160000000.0,1.70824,105.0,0.0111111
90,10000,4.95671,102717000000000.0,1.19952,97.5,0.0111111
90,10000,8.68046,9273310000000.0,0.47039,105.0,0.0111111
90,10000,5.02433,113931000000000.0,1.21079,97.5,0.0111111
90,10000,4.9862,81570700000000.0,1.21756,97.5,0.0111111
90,10000,8.70771,8616900000000.0,1.79855,105.0,0.0111111
90,10000,7.3723,15912900000000.0,1.62308,102.5,0.0111111
90,10000,8.77049,8978410000000.0,1.6341,105.0,0.0111111
90,10000,8.72037,8897800000000.0,1.68461,105.0,0.0111111
90,10000,4.00498,681123000000000.0,0.568507,95.0,0.0111111
90,10000,4.00809,652514000000000.0,0.621354,95.0,0.0111111
90,10000,8.58976,8689400000000.0,1.99739,105.0,0.0111111
90,10000,4.99825,94846700000000.0,1.33209,97.5,0.0111111
90,10000,4.98407,114233000000000.0,1.05694,97.5,0.0111111
90,10000,4.82328,95052900000000.0,1.25226,97.5,0.0111111
90,10000,8.81624,9213190000000.0,1.77675,105.0,0.0111111
90,10000,5.12163,96163000000000.0,1.35755,97.5,0.0111111
90,10000,7.39409,15903000000000.0,1.64355,102.5,0.0111111
90,10000,7.40368,16263500000000.0,1.75491,102.5,0.0111111
90,10000,4.03481,333049000000000.0,0.558632,95.0,0.0111111
90,10000,8.6363,9036920000000.0,1.98929,105.0,0.0111111
90,10000,5.05938,105870000000000.0,1.31039,97.5,0.0111111
90,10000,7.2983,15131000000000.0,1.62466,102.5,0.0111111
90,10000,3.96988,489176000000000.0,0.734493,95.0,0.0111111
90,10000,8.70606,8891080000000.0,1.6244,105.0,0.0111111
90,10000,7.37194,15683000000000.0,1.44891,102.5,0.0111111
90,10000,8.84944,8805390000000.0,1.44383,105.0,0.0111111
90,10000,7.2949,15136900000000.0,1.42684,102.5,0.0111111
90,10000,4.96854,96228600000000.0,1.14761,97.5,0.0111111
90,10000,7.29606,17172500000000.0,1.47525,102.5,0.0111111
90,10000,4.88227,125053000000000.0,1.25713,97.5,0.0111111
90,10000,6.04877,33602500000000.0,1.19492,100.0,0.0111111
90,10000,8.63836,8905680000000.0,1.72713,105.0,0.0111111
90,10000,4.02236,957507000000000.0,0.610636,95.0,0.0111111
90,10000,3.95526,225600000000000.0,0.195941,95.0,0.0111111
90,10000,4.79949,89162400000000.0,0.768043,97.5,0.0111111
90,10000,4.14109,485879000000000.0,1.02108,95.0,0.0111111
90,10000,4.93156,106044000000000.0,0.806466,97.5,0.0111111
90,10000,4.0465,570356000000000.0,1.02042,95.0,0.0111111
90,10000,3.86359,339174000000000.0,1.12349,95.0,0.0111111
90,10000,3.98677,510788000000000.0,0.222434,95.0,0.0111111
90,10000,4.99416,76659500000000.0,1.04523,97.5,0.0111111
90,10000,7.19377,15723200000000.0,0.308039,102.5,0.0111111
90,10000,4.11091,241194000000000.0,1.24589,95.0,0.0111111
90,10000,4.96986,103983000000000.0,1.24162,97.5,0.0111111
90,10000,7.18676,15337100000000.0,1.45377,102.5,0.0111111
90,10000,4.92475,103782000000000.0,1.38905,97.5,0.0111111
90,10000,4.04646,843542000000000.0,1.19803,95.0,0.0111111
90,10000,7.34839,15586400000000.0,1.7174,102.5,0.0111111
90,10000,7.37745,15992500000000.0,1.68619,102.5,0.0111111
90,10000,4.0164,334773000000000.0,0.225935,95.0,0.0111111
90,10000,3.91017,276651000000000.0,1.11736,95.0,0.0111111
90,10000,4.98088,87573400000000.0,1.30965,97.5,0.0111111
90,10000,3.99834,546729000000000.0,1.1493,95.0,0.0111111
90,10000,4.97195,154295000000000.0,1.36921,97.5,0.0111111
90,10000,5.0986,96174800000000.0,1.26918,97.5,0.0111111
90,10000,3.9612,524841000000000.0,1.04177,95.0,0.0111111
90,10000,7.33997,15860700000000.0,1.65521,102.5,0.0111111
90,10000,3.98946,415946000000000.0,1.13321,95.0,0.0111111
90,10000,4.08487,910032000000000.0,0.229247,95.0,0.0111111
90,10000,4.99113,119793000000000.0,1.24724,97.5,0.0111111
90,10000,3.91196,358747000000000.0,0.940921,95.0,0.0111111
90,10000,7.33656,15697000000000.0,1.5464,102.5,0.0111111
90,10000,5.00128,90988800000000.0,1.22624,97.5,0.0111111
90,10000,4.96159,108251000000000.0,1.01297,97.5,0.0111111
90,10000,4.02496,358285000000000.0,1.12395,95.0,0.0111111
90,10000,4.03896,448785000000000.0,0.228268,95.0,0.0111111
90,10000,3.96031,300505000000000.0,1.05853,95.0,0.0111111
90,10000,5.0316,131381000000000.0,0.818881,97.5,0.0111111
90,10000,3.93517,1047520000000000.0,1.152,95.0,0.0111111
90,10000,7.37565,16095400000000.0,1.65304,102.5,0.0111111
90,10000,4.99282,104295000000000.0,1.37154,97.5,0.0111111
90,10000,3.9698,611415000000000.0,0.216119,95.0,0.0111111
90,10000,4.96025,100785000000000.0,1.2358,97.5,0.0111111
90,10000,3.98163,354315000000000.0,0.239944,95.0,0.0111111
90,10000,4.03452,508299000000000.0,0.250162,95.0,0.0111111
90,10000,7.32365,15457400000000.0,1.10071,102.5,0.0111111
90,10000,4.86468,91967600000000.0,1.06692,97.5,0.0111111
90,10000,4.01713,370729000000000.0,0.245746,95.0,0.0111111
90,10000,4.91453,92419600000000.0,1.08637,97.5,0.0111111
90,10000,7.44328,15832700000000.0,1.5549,102.5,0.0111111
90,10000,4.00401,746059000000000.0,0.271925,95.0,0.0111111
90,10000,4.94219,121328000000000.0,1.214,97.5,0.0111111
90,10000,7.27474,15638600000000.0,1.70489,102.5,0.0111111
90,10000,4.02939,361705000000000.0,0.228477,95.0,0.0111111
90,10000,3.98806,859461000000000.0,0.235479,95.0,0.0111111
90,10000,5.02428,90958600000000.0,1.31087,97.5,0.0111111
90,10000,5.01353,106939000000000.0,1.08573,97.5,0.0111111
90,10000,5.02176,113449000000000.0,1.34158,97.5,0.0111111
90,10000,3.91069,769128000000000.0,0.236987,95.0,0.0111111
90,10000,4.06491,710692000000000.0,0.232567,95.0,0.0111111
90,10000,4.06816,196795000000000.0,1.19966,95.0,0.0111111
90,10000,4.91214,122882000000000.0,1.34579,97.5,0.0111111
90,10000,4.03406,660003000000000.0,1.12404,95.0,0.0111111
90,10000,3.92647,185465000000000.0,0.230808,95.0,0.0111111
90,10000,4.98441,91895100000000.0,1.06044,97.5,0.0111111
90,10000,4.91716,72489500000000.0,1.09536,97.5,0.0111111
90,10000,4.10763,604287000000000.0,1.29095,95.0,0.0111111
90,10000,5.01317,88086600000000.0,1.17351,97.5,0.0111111
90,10000,4.0,635592000000000.0,1.21986,95.0,0.0111111
90,10000,7.16519,16263600000000.0,1.5244,102.5,0.0111111
90,10000,5.03499,96026100000000.0,1.03457,97.5,0.0111111
90,10000,4.118,406170000000000.0,1.30798,95.0,0.0111111
90,10000,7.26692,15861700000000.0,1.7822,102.5,0.0111111
90,10000,5.03429,108295000000000.0,1.02682,97.5,0.0111111
90,10000,4.97301,93149300000000.0,1.3923,97.5,0.0111111
90,10000,4.15167,499224000000000.0,0.24965,95.0,0.0111111
90,10000,4.08296,659268000000000.0,0.229858,95.0,0.0111111
90,10000,4.00407,340588000000000.0,0.60217,95.0,0.0111111
90,10000,3.98352,251013000000000.0,0.793639,95.0,0.0111111
90,10000,4.99799,120852000000000.0,1.09299,97.5,0.0111111
90,10000,8.74035,8927470000000.0,0.359999,105.0,0.0111111
90,10000,3.86953,167187000000000.0,0.451927,95.0,0.0111111
90,10000,5.06346,114881000000000.0,1.34317,97.5,0.0111111
90,10000,8.71916,9141900000000.0,0.324928,105.0,0.0111111
90,10000,7.19972,15671800000000.0,0.33806,102.5,0.0111111
90,10000,5.062,93905000000000.0,1.0357,97.5,0.0111111
90,10000,8.68907,9188630000000.0,0.295599,105.0,0.0111111
90,10000,7.29464,16059500000000.0,1.59996,102.5,0.0111111
90,10000,4.01415,336448000000000.0,0.570737,95.0,0.0111111
90,10000,8.77305,8967870000000.0,0.296514,105.0,0.0111111
90,10000,4.94775,108479000000000.0,1.35589,97.5,0.0111111
90,10000,5.08925,103193000000000.0,1.17645,97.5,0.0111111
90,10000,8.62025,9223580000000.0,0.517515,105.0,0.0111111
90,10000,4.95003,78781300000000.0,1.28141,97.5,0.0111111
90,10000,4.02026,137790000000000.0,0.474277,95.0,0.0111111
90,10000,4.91531,112069000000000.0,1.2157,97.5,0.0111111
90,10000,8.79747,8854630000000.0,0.302683,105.0,0.0111111
90,10000,5.14002,74191500000000.0,1.25777,97.5,0.0111111
90,10000,7.23816,16653500000000.0,1.66012,102.5,0.0111111
90,10000,8.77477,8961500000000.0,0.371129,105.0,0.0111111
90,10000,4.91983,87664400000000.0,1.13507,97.5,0.0111111
90,10000,8.74882,8820240000000.0,0.37463,105.0,0.0111111
90,10000,7.19878,15911400000000.0,1.39283,102.5,0.0111111
90,10000,4.89549,91736300000000.0,1.20825,97.5,0.0111111
90,10000,8.83673,8900920000000.0,0.371252,105.0,0.0111111
90,10000,4.04376,623079000000000.0,0.510187,95.0,0.0111111
90,10000,4.89332,101216000000000.0,1.10306,97.5,0.0111111
90,10000,7.42948,15487300000000.0,1.81416,102.5,0.0111111
90,10000,4.98735,131821000000000.0,0.240306,97.5,0.0111111
90,10000,7.39898,15722200000000.0,1.42171,102.5,0.0111111
90,10000,4.99928,125221000000000.0,1.31107,97.5,0.0111111
90,10000,8.64482,9192530000000.0,0.312417,105.0,0.0111111
90,10000,4.0212,486413000000000.0,0.486469,95.0,0.0111111
90,10000,4.96355,72267500000000.0,1.32498,97.5,0.0111111
90,10000,8.57971,8604200000000.0,0.30689,105.0,0.0111111
90,10000,8.8709,8875100000000.0,0.333254,105.0,0.0111111
90,10000,4.92971,78078600000000.0,1.19964,97.5,0.0111111
90,10000,4.86293,132959000000000.0,1.2795,97.5,0.0111111
90,10000,7.53151,15570800000000.0,1.47276,102.5,0.0111111
90,10000,5.05464,119114000000000.0,1.32344,97.5,0.0111111
90,10000,8.70598,8646980000000.0,1.62095,105.0,0.0111111
90,10000,3.96877,251066000000000.0,0.491228,95.0,0.0111111
90,10000,8.80132,8763250000000.0,1.01568,105.0,0.0111111
90,10000,7.24152,15897200000000.0,1.61515,102.5,0.0111111
90,10000,4.932,97104500000000.0,1.28177,97.5,0.0111111
90,10000,8.75407,9145550000000.0,0.950346,105.0,0.0111111
90,10000,5.00102,105080000000000.0,1.3821,97.5,0.0111111
90,10000,7.40191,16893600000000.0,0.295521,102.5,0.0111111
90,10000,7.23365,15203200000000.0,1.4633,102.5,0.0111111
90,10000,4.01229,404358000000000.0,0.99633,95.0,0.0111111
90,10000,4.06688,390629000000000.0,0.548504,95.0,0.0111111
90,10000,4.98584,96495300000000.0,1.12083,97.5,0.0111111
90,10000,4.10617,176682000000000.0,1.17567,95.0,0.0111111
90,10000,7.34093,16385100000000.0,1.5611,102.5,0.0111111
90,10000,4.87684,99722200000000.0,1.19106,97.5,0.0111111
90,10000,8.81109,8363710000000.0,1.57763,105.0,0.0111111
90,10000,4.95235,73801700000000.0,1.18038,97.5,0.0111111
90,10000,3.94346,1596460000000000.0,0.575501,95.0,0.0111111
90,10000,7.45208,15285300000000.0,0.319174,102.5,0.0111111
90,10000,8.63343,8898360000000.0,1.64662,105.0,0.0111111
90,10000,3.93716,557975000000000.0,0.562772,95.0,0.0111111
90,10000,4.97285,66057600000000.0,1.32545,97.5,0.0111111
90,10000,8.55931,9239630000000.0,2.0577,105.0,0.0111111
90,10000,5.01655,116527000000000.0,1.24752,97.5,0.0111111
90,10000,8.71996,8853690000000.0,1.22781,105.0,0.0111111
90,10000,8.86974,8708300000000.0,1.73396,105.0,0.0111111
90,10000,7.45844,14896500000000.0,1.51271,102.5,0.0111111
90,10000,8.60643,8826030000000.0,2.0111,105.0,0.0111111
90,10000,3.98959,346765000000000.0,0.693625,95.0,0.0111111
90,10000,4.94353,106352000000000.0,1.2411,97.5,0.0111111
90,10000,8.89175,8669710000000.0,1.77248,105.0,0.0111111
90,10000,7.44682,15841900000000.0,0.312408,102.5,0.0111111
90,10000,5.04396,83225300000000.0,1.31974,97.5,0.0111111
90,10000,8.51016,8994010000000.0,1.75013,105.0,0.0111111
90,10000,4.92543,114257000000000.0,1.3747,97.5,0.0111111
90,10000,8.64727,9170350000000.0,1.67378,105.0,0.0111111
90,10000,4.77707,98020700000000.0,1.13288,97.5,0.0111111
90,10000,7.40477,14813100000000.0,1.50088,102.5,0.0111111
90,10000,6.18605,35713000000000.0,1.52788,100.0,0.0111111
90,10000,6.03709,38042700000000.0,1.39234,100.0,0.0111111
90,10000,7.33052,15448200000000.0,1.50661,102.5,0.0111111
90,10000,8.58668,9027280000000.0,1.6162,105.0,0.0111111
90,10000,6.1587,38674800000000.0,1.55192,100.0,0.0111111
90,10000,5.99191,36301000000000.0,1.48857,100.0,0.0111111
90,10000,4.07719,824858000000000.0,0.195655,95.0,0.0111111
90,10000,7.26445,16380700000000.0,1.88312,102.5,0.0111111
90,10000,8.68159,8689100000000.0,1.70585,105.0,0.0111111
90,10000,6.08479,37164100000000.0,1.44042,100.0,0.0111111
90,10000,7.25666,16737900000000.0,0.311419,102.5,0.0111111
90,10000,7.2706,15754100000000.0,1.60485,102.5,0.0111111
90,10000,8.59554,8857660000000.0,1.36599,105.0,0.0111111
90,10000,3.99408,283217000000000.0,0.203375,95.0,0.0111111
90,10000,8.73757,9186300000000.0,1.7334,105.0,0.0111111
90,10000,8.62633,9144830000000.0,1.44066,105.0,0.0111111
90,10000,6.09757,34730700000000.0,1.50778,100.0,0.0111111
90,10000,3.86159,1282830000000000.0,0.711242,95.0,0.0111111
90,10000,7.27721,16011500000000.0,1.6423,102.5,0.0111111
90,10000,8.7932,8783760000000.0,1.64724,105.0,0.0111111
90,10000,6.11495,38017600000000.0,1.56798,100.0,0.0111111
90,10000,3.99291,503624000000000.0,0.209578,95.0,0.0111111
90,10000,8.78517,8812920000000.0,1.65646,105.0,0.0111111
90,10000,6.07126,44289100000000.0,1.3665,100.0,0.0111111
90,10000,5.96247,35677500000000.0,1.40195,100.0,0.0111111
90,10000,8.66887,8907540000000.0,1.55162,105.0,0.0111111
90,10000,4.04249,369352000000000.0,0.206553,95.0,0.0111111
90,10000,7.37069,15349000000000.0,1.58972,102.5,0.0111111
90,10000,7.21032,16140900000000.0,1.66758,102.5,0.0111111
90,10000,7.09613,15894900000000.0,1.06711,102.5,0.0111111
90,10000,5.96848,36188500000000.0,1.23487,100.0,0.0111111
90,10000,6.03889,34427200000000.0,1.58387,100.0,0.0111111
90,10000,3.92457,255526000000000.0,0.208067,95.0,0.0111111
90,10000,5.89851,37185400000000.0,1.52405,100.0,0.0111111
90,10000,6.06374,38009500000000.0,1.45735,100.0,0.0111111
90,10000,5.9399,38845800000000.0,1.28124,100.0,0.0111111
90,10000,3.97915,932567000000000.0,0.193516,95.0,0.0111111
90,10000,8.62186,8968680000000.0,1.92917,105.0,0.0111111
90,10000,7.33551,15664000000000.0,1.68329,102.5,0.0111111
90,10000,7.16537,15488200000000.0,1.6033,102.5,0.0111111
90,10000,8.78792,8700670000000.0,1.51385,105.0,0.0111111
90,10000,6.14445,36730400000000.0,1.51998,100.0,0.0111111
90,10000,7.4516,15597900000000.0,1.25711,102.5,0.0111111
90,10000,3.98943,161937000000000.0,0.20544,95.0,0.0111111
90,10000,7.34657,15824800000000.0,1.58742,102.5,0.0111111
90,10000,4.04751,938288000000000.0,0.211937,95.0,0.0111111
90,10000,8.82626,8872500000000.0,1.48964,105.0,0.0111111
90,10000,6.13287,37337800000000.0,1.35817,100.0,0.0111111
90,10000,5.98372,35756300000000.0,1.51529,100.0,0.0111111
90,10000,7.33652,16428200000000.0,1.36314,102.5,0.0111111
90,10000,8.60413,8732870000000.0,1.46191,105.0,0.0111111
90,10000,8.68536,8641340000000.0,1.87105,105.0,0.0111111
90,10000,4.19081,347094000000000.0,0.213109,95.0,0.0111111
90,10000,6.19376,37844200000000.0,1.52316,100.0,0.0111111
90,10000,8.59208,8985900000000.0,1.84723,105.0,0.0111111
90,10000,7.45025,15597500000000.0,1.5429,102.5,0.0111111
90,10000,7.34143,15529600000000.0,1.65616,102.5,0.0111111
90,10000,6.12013,39408200000000.0,1.23308,100.0,0.0111111
90,10000,7.30225,15429000000000.0,1.67743,102.5,0.0111111
90,10000,8.88578,8791890000000.0,1.8976,105.0,0.0111111
90,10000,6.11584,41661000000000.0,1.48157,100.0,0.0111111
90,10000,4.04268,447454000000000.0,0.205677,95.0,0.0111111
90,10000,8.74915,9108110000000.0,1.79111,105.0,0.0111111
90,10000,6.10063,42689600000000.0,1.47446,100.0,0.0111111
90,10000,6.13477,37104100000000.0,1.44509,100.0,0.0111111
90,10000,6.01932,35162000000000.0,1.42242,100.0,0.0111111
90,10000,6.09982,35559200000000.0,1.57106,100.0,0.0111111
90,10000,4.10959,1155240000000000.0,0.218364,95.0,0.0111111
90,10000,7.369,16469700000000.0,1.35378,102.5,0.0111111
90,10000,7.2122,14813900000000.0,1.60434,102.5,0.0111111
90,10000,7.36726,15728500000000.0,1.11928,102.5,0.0111111
90,10000,6.16511,35833100000000.0,1.29882,100.0,0.0111111
90,10000,4.03216,186589000000000.0,0.218849,95.0,0.0111111
90,10000,7.33663,15735700000000.0,1.64377,102.5,0.0111111
90,10000,5.89549,36348700000000.0,1.41872,100.0,0.0111111
90,10000,3.91061,202148000000000.0,0.218105,95.0,0.0111111
90,10000,6.02673,37546700000000.0,1.49887,100.0,0.0111111
90,10000,6.18304,36708000000000.0,1.47138,100.0,0.0111111
90,10000,7.18862,16328600000000.0,1.49112,102.5,0.0111111
90,10000,6.00449,38341300000000.0,1.44949,100.0,0.0111111
90,10000,5.96398,35091100000000.0,1.19711,100.0,0.0111111
90,10000,4.01103,331431000000000.0,0.216373,95.0,0.0111111
90,10000,6.08185,35454800000000.0,1.40433,100.0,0.0111111
90,10000,7.47879,15755500000000.0,1.57847,102.5,0.0111111
90,10000,6.07961,36205900000000.0,1.23778,100.0,0.0111111
90,10000,6.0893,37992200000000.0,1.60423,100.0,0.0111111
90,10000,7.45425,15288300000000.0,1.60317,102.5,0.0111111
90,10000,4.09284,348789000000000.0,0.216948,95.0,0.0111111
90,10000,6.19183,36285900000000.0,1.28762,100.0,0.0111111
90,10000,6.0957,35324400000000.0,1.40022,100.0,0.0111111
90,10000,7.44929,15733700000000.0,0.293129,102.5,0.0111111
90,10000,7.20385,15717400000000.0,1.65355,102.5,0.0111111
90,10000,6.16121,35465800000000.0,1.52171,100.0,0.0111111
90,10000,6.12649,38669100000000.0,1.20493,100.0,0.0111111
90,10000,3.91299,418114000000000.0,0.197488,95.0,0.0111111
90,10000,6.02784,38954200000000.0,1.46637,100.0,0.0111111
90,10000,6.10498,37354700000000.0,1.41604,100.0,0.0111111
90,10000,6.0771,37350700000000.0,1.53683,100.0,0.0111111
90,10000,5.99548,31899200000000.0,1.07857,100.0,0.0111111
90,10000,7.24434,15937300000000.0,1.63308,102.5,0.0111111
90,10000,7.1826,15257900000000.0,1.56755,102.5,0.0111111
90,10000,8.71241,8848090000000.0,1.74445,105.0,0.0111111
90,10000,5.97961,36381300000000.0,1.6604,100.0,0.0111111
90,10000,6.21888,36054500000000.0,1.52197,100.0,0.0111111
90,10000,6.26961,36961700000000.0,1.38119,100.0,0.0111111
90,10000,6.06687,40466100000000.0,1.55149,100.0,0.0111111
90,10000,6.11096,35701400000000.0,1.33369,100.0,0.0111111
90,10000,7.24859,16527200000000.0,1.74486,102.5,0.0111111
90,10000,7.19191,15641400000000.0,1.79593,102.5,0.0111111
90,10000,6.06227,34917200000000.0,1.42396,100.0,0.0111111
90,10000,5.99544,37913000000000.0,1.4101,100.0,0.0111111
90,10000,7.49893,15268400000000.0,1.27884,102.5,0.0111111
90,10000,6.11925,36424900000000.0,1.4895,100.0,0.0111111
90,10000,4.06581,483467000000000.0,0.223648,95.0,0.0111111
90,10000,6.11215,33927700000000.0,1.5487,100.0,0.0111111
90,10000,6.15359,37966200000000.0,1.50742,100.0,0.0111111
90,10000,7.34572,16609500000000.0,1.6023,102.5,0.0111111
90,10000,3.88532,319720000000000.0,0.204855,95.0,0.0111111
90,10000,5.88803,36277000000000.0,1.38337,100.0,0.0111111
90,10000,6.13851,37161200000000.0,1.56058,100.0,0.0111111
90,10000,6.08486,34405200000000.0,1.55848,100.0,0.0111111
90,10000,6.0752,36434200000000.0,1.39813,100.0,0.0111111
90,10000,5.93078,37735600000000.0,1.48434,100.0,0.0111111
90,10000,4.02964,318844000000000.0,0.206919,95.0,0.0111111
90,10000,7.21479,15314000000000.0,1.26322,102.5,0.0111111
90,10000,6.12439,38838500000000.0,1.41451,100.0,0.0111111
90,10000,6.00861,37548200000000.0,1.51073,100.0,0.0111111
90,10000,7.4434,15674800000000.0,1.59706,102.5,0.0111111
90,10000,6.13441,37145700000000.0,1.41617,100.0,0.0111111
90,10000,6.14285,37040400000000.0,1.47529,100.0,0.0111111
90,10000,5.95176,34252200000000.0,1.26805,100.0,0.0111111
90,10000,6.10207,34663700000000.0,1.19248,100.0,0.0111111
90,10000,3.98669,349833000000000.0,0.18951,95.0,0.0111111
90,10000,6.18673,34955000000000.0,1.49421,100.0,0.0111111
90,10000,7.3638,15635700000000.0,1.41941,102.5,0.0111111
90,10000,7.3512,15060700000000.0,0.282038,102.5,0.0111111
90,10000,4.95702,92105700000000.0,1.43943,97.5,0.0111111
90,10000,6.13957,35261200000000.0,1.51249,100.0,0.0111111
90,10000,5.96762,35713100000000.0,1.45587,100.0,0.0111111
90,10000,4.05226,198166000000000.0,0.209337,95.0,0.0111111
90,10000,8.73797,8832010000000.0,1.70503,105.0,0.0111111
90,10000,6.04009,32691800000000.0,1.50055,100.0,0.0111111
90,10000,8.81196,9039620000000.0,1.54791,105.0,0.0111111
90,10000,7.32819,16170600000000.0,1.77099,102.5,0.0111111
90,10000,4.959,92917600000000.0,0.242657,97.5,0.0111111
90,10000,8.76264,8841190000000.0,1.55325,105.0,0.0111111
90,10000,6.04265,39198600000000.0,1.45082,100.0,0.0111111
90,10000,6.08035,39683200000000.0,1.46998,100.0,0.0111111
90,10000,4.00292,186899000000000.0,0.201298,95.0,0.0111111
90,10000,8.73091,9179310000000.0,1.65084,105.0,0.0111111
90,10000,7.40369,16243000000000.0,1.56426,102.5,0.0111111
90,10000,6.04538,33665400000000.0,1.53199,100.0,0.0111111
90,10000,6.03681,36826500000000.0,1.45718,100.0,0.0111111
90,10000,7.45449,15851400000000.0,1.60731,102.5,0.0111111
90,10000,8.80761,8780560000000.0,1.02268,105.0,0.0111111
90,10000,5.94142,35580200000000.0,1.25161,100.0,0.0111111
90,10000,7.36689,15687500000000.0,1.67392,102.5,0.0111111
90,10000,7.3942,15100200000000.0,1.60863,102.5,0.0111111
90,10000,4.04836,1000690000000000.0,0.260323,95.0,0.0111111
90,10000,8.75513,8737350000000.0,1.63234,105.0,0.0111111
90,10000,6.06314,34510300000000.0,1.56786,100.0,0.0111111
90,10000,7.36308,15727300000000.0,1.70743,102.5,0.0111111
90,10000,6.12369,38903400000000.0,1.59953,100.0,0.0111111
90,10000,6.03292,38280800000000.0,1.56647,100.0,0.0111111
90,10000,3.99844,311174000000000.0,0.200271,95.0,0.0111111
90,10000,8.72611,8959060000000.0,1.75849,105.0,0.0111111
90,10000,4.04211,280735000000000.0,0.266902,95.0,0.0111111
90,10000,7.33637,16380100000000.0,1.68276,102.5,0.0111111
90,10000,4.89877,91348500000000.0,1.24338,97.5,0.0111111
90,10000,5.97271,40997700000000.0,1.56105,100.0,0.0111111
90,10000,4.13565,539875000000000.0,0.219263,95.0,0.0111111
90,10000,7.19429,15852500000000.0,0.994955,102.5,0.0111111
90,10000,8.74517,8773310000000.0,1.92831,105.0,0.0111111
90,10000,5.12127,106216000000000.0,1.11596,97.5,0.0111111
90,10000,6.16006,38942000000000.0,1.59708,100.0,0.0111111
